id time psim y risk
219 2 0.282060805716162 0 0
219 3 0.195212328555124 1 0
220 0 0.492802836242357 1 0
220 1 0.389919333977485 0 0
220 2 0.295980606768433 1 0
220 3 0.216637070834374 1 0
221 0 0.451383124331235 0 0
221 1 0.374470457799621 0 0
221 2 0.303415188928702 1 0
221 3 0.240655482344447 0 0
222 0 0.523769070619019 1 0
222 1 0.403142123723713 0 0
222 2 0.293192758268743 0 0
222 3 0.203029629854304 0 0
223 0 0.463025670832329 0 0
223 1 0.351954218327098 1 0
223 2 0.25487995197673 1 0
223 3 0.17725672145186 0 0
224 0 0.525179588895276 0 0
224 1 0.446401535687849 0 0
224 2 0.370226515097399 0 0
224 3 0.300005936337218 1 0
225 0 0.555500893841678 1 0
225 1 0.475840848809024 0 0
225 2 0.397391449146277 0 0
225 3 0.32388381155557 1 0
226 0 0.499058540244875 1 0
226 1 0.416992864546532 0 0
226 2 0.339282160402101 0 0
226 3 0.269362524783079 1 0
227 0 0.609493049185003 0 0
227 1 0.510093513375283 1 0
227 2 0.409889378792926 0 0
227 3 0.316646792436543 1 0
228 0 0.510914339910868 1 0
228 1 0.394595451352692 0 0
228 2 0.289104755929007 1 0
228 3 0.202387918297234 0 0
229 0 0.461917202319815 1 0
229 1 0.406694362747145 0 0
229 2 0.353733384547725 0 0
229 3 0.304133815205354 1 0
230 0 0.515664125448557 1 0
230 1 0.431696122296679 0 0
230 2 0.351478704815528 0 0
230 3 0.278853233261694 0 0
231 0 0.554430407328371 0 0
231 1 0.462733478180371 0 0
231 2 0.373489901324213 1 0
231 3 0.292100375808214 0 0
232 0 0.500303193385727 0 0
232 1 0.437319235410322 0 0
232 2 0.376293432510697 0 0
232 3 0.31895626344198 1 0
233 0 0.505151818125984 0 0
233 1 0.453306519328487 0 0
233 2 0.402454716525276 1 0
233 3 0.353617588267064 0 0
234 0 0.56572570718627 1 0
234 1 0.519808747592149 1 0
234 2 0.473554693148953 0 0
234 3 0.427750122283198 0 0
235 0 0.482601160555507 0 0
235 1 0.430894886023141 1 0
235 2 0.380652768130361 0 0
235 3 0.332842668010011 1 0
236 0 0.454899931360531 1 0
236 1 0.36970088413872 0 0
236 2 0.29191353916424 1 0
236 3 0.224659414411512 0 0
237 0 0.554891191587236 0 0
237 1 0.479944839801936 0 0
237 2 0.405890389841008 1 0
237 3 0.335882506824305 0 0
238 0 0.513174144517054 0 0
238 1 0.386081936336123 0 0
238 2 0.272825815732392 0 0
238 3 0.182895338772351 1 0
239 0 0.428860644817804 0 0
239 1 0.352261689250334 1 0
239 2 0.282575149789792 1 0
239 3 0.221950648199437 0 0
240 0 0.514047351041992 0 0
240 1 0.411600751998561 0 0
240 2 0.316282730258016 0 0
240 3 0.234250501498215 0 0
241 0 0.505422376118537 0 0
241 1 0.400421738681221 1 0
241 2 0.303833987183919 0 0
241 3 0.22192123715506 0 0
242 0 0.522606933711236 1 0
242 1 0.394719021861905 0 0
242 2 0.279785341009357 0 0
242 3 0.187927302152095 0 0
243 0 0.49178560036743 1 0
243 1 0.410131419624155 1 0
243 2 0.333147468102706 0 0
243 3 0.264142985355 1 0
244 0 0.465004179074977 1 0
244 1 0.350579513935506 0 0
244 2 0.251096428564517 0 0
244 3 0.172351362870692 0 0
245 0 0.482666114112399 0 0
245 1 0.341861311527783 0 0
245 2 0.224321514334535 0 0
245 3 0.138679045621908 0 0
246 0 0.484995312051365 0 0
246 1 0.428153841593429 0 0
246 2 0.373147360949709 0 0
246 3 0.321237900542807 0 0
247 0 0.57150710589135 1 0
247 1 0.436837602955347 0 0
247 2 0.310878418451166 0 0
247 3 0.207835016402116 0 0
248 0 0.522010747010222 0 0
248 1 0.419433651834368 0 0
248 2 0.323376567817361 1 0
248 3 0.240215927273925 0 0
249 0 0.507279197365619 1 0
249 1 0.418667986142665 0 0
249 2 0.335011136583051 0 0
249 3 0.26057749085155 0 0
250 0 0.488996538424575 0 0
250 1 0.423528525891939 0 0
250 2 0.360639636347577 1 0
250 3 0.302193762841897 1 0
251 0 0.514291657955126 1 0
251 1 0.392561863906161 0 0
251 2 0.282864950147551 1 0
251 3 0.194030114006141 0 0
252 0 0.414055293428691 0 0
252 1 0.310135661779422 1 0
252 2 0.222398322747894 0 0
252 3 0.153943090789747 0 0
253 0 0.575986046577727 1 0
253 1 0.543783908305698 1 0
253 2 0.511211531402352 1 0
253 3 0.478543667657709 1 0
254 0 0.474298756064866 0 0
254 1 0.360342649728008 0 0
254 2 0.260213563256489 0 0
254 3 0.180074851168269 0 0
255 0 0.476836222423671 0 0
255 1 0.369709008395222 0 0
255 2 0.274042302719339 1 0
255 3 0.195453989840303 0 0
256 0 0.45265168896452 0 0
256 1 0.340369870802893 0 0
256 2 0.243547022723473 0 0
256 3 0.167281965129218 0 0
257 0 0.428513919271167 1 0
257 1 0.324623284157049 1 0
257 2 0.235539164711263 0 0
257 3 0.164931718733211 1 0
258 0 0.539651523082279 1 0
258 1 0.441851618611729 1 0
258 2 0.348363302342255 1 0
258 3 0.265255004111769 0 0
259 0 0.554836414694757 1 0
259 1 0.485962398564358 0 0
259 2 0.417617421034431 0 0
259 3 0.352296815471536 0 0
260 0 0.538549498484939 0 0
260 1 0.416691232631183 0 0
260 2 0.30422750235257 1 0
260 3 0.211130790793407 0 0
261 0 0.565728025423381 0 0
261 1 0.460964278584758 0 0
261 2 0.359539129257771 1 0
261 3 0.269281944494103 0 0
262 0 0.430348330283292 0 0
262 1 0.339781406801806 0 0
262 2 0.259588799880177 0 0
262 3 0.192795773805855 0 0
263 0 0.430995467529846 0 0
263 1 0.3207653413922 1 0
263 2 0.227457637281068 0 0
263 3 0.155094675529562 0 0
264 0 0.520863970699412 1 0
264 1 0.449822797014724 0 0
264 2 0.380770824066592 0 0
264 3 0.31622632083667 1 0
265 0 0.526772210230988 0 0
265 1 0.446876271177539 1 0
265 2 0.369633067599087 1 0
265 3 0.298535257615298 0 0
266 0 0.568458143439608 1 0
266 1 0.478884165817915 1 0
266 2 0.390647717695708 1 0
266 3 0.309028053251381 1 0
267 0 0.438998474526821 0 0
267 1 0.313166578496161 1 0
267 2 0.209907114005355 0 0
267 3 0.134050006156358 1 0
268 0 0.380746084729898 1 0
268 1 0.276368875098059 0 0
268 2 0.191745518002165 0 0
268 3 0.128434664566396 0 0
269 0 0.455256429238431 0 0
269 1 0.35789084866435 0 0
269 2 0.270989870043017 0 0
269 3 0.198661335634155 0 0
270 0 0.411245503849076 0 0
270 1 0.363569741603157 1 0
270 2 0.318431692762049 1 0
270 3 0.276463281982788 1 0
271 0 0.436424068053836 1 0
271 1 0.35310230732434 1 0
271 2 0.277845687497736 0 0
271 3 0.213338889522741 1 0
272 0 0.451359655979028 1 0
272 1 0.37579985376676 1 0
272 2 0.305837938611437 1 0
272 3 0.243813244230001 1 0
273 0 0.585445253898272 0 0
273 1 0.48876602902416 0 0
273 2 0.39292000525223 0 0
273 3 0.30466824641869 0 0
274 0 0.55460770650131 0 0
274 1 0.463049377937743 1 0
274 2 0.373916681824777 0 0
274 3 0.2925919912877 0 0
275 0 0.550332147097137 0 0
275 1 0.478401709050141 1 0
275 2 0.407355921123513 0 0
275 3 0.339983787745609 1 0
276 0 0.520584556371472 0 0
276 1 0.420144564699629 0 0
276 2 0.325909480183838 1 0
276 3 0.243919520134754 1 0
277 0 0.533341761689755 0 0
277 1 0.467571425978423 1 0
277 2 0.402909065726477 0 0
277 3 0.341454221494863 1 0
278 0 0.503192413442639 0 0
278 1 0.389097412469617 0 0
278 2 0.285980754891979 0 0
278 3 0.201191667314702 0 0
279 0 0.444924992179361 1 0
279 1 0.341748817017802 1 0
279 2 0.251651493317894 0 0
279 3 0.178853182859135 0 0
280 0 0.592399990332073 1 0
280 1 0.509883485525513 1 0
280 2 0.426824860750816 0 0
280 3 0.347697807919009 0 0
281 0 0.532191998186478 0 0
281 1 0.388932088138016 0 0
281 2 0.262589437424883 0 0
281 3 0.166130569488884 0 0
282 0 0.511754796051575 0 0
282 1 0.451581579683946 0 0
282 2 0.392791607462084 0 0
282 3 0.336952830643557 1 0
283 0 0.498689541850685 1 0
283 1 0.4079109348717 1 0
283 2 0.323009700066217 0 0
283 3 0.248366947342753 1 0
284 0 0.408872558805046 1 0
284 1 0.308345529984695 0 0
284 2 0.223202044372977 0 0
284 3 0.156257734738814 0 0
285 0 0.439114960251009 0 0
285 1 0.373536231886138 0 0
285 2 0.312298127371689 1 0
285 3 0.256981209219056 1 0
286 0 0.532340659293109 0 0
286 1 0.45043823742313 1 0
286 2 0.371136597216406 0 0
286 3 0.298220192308561 1 0
287 0 0.550208994115156 1 0
287 1 0.442614326269022 0 0
287 2 0.340148530622673 1 0
287 3 0.250733114971309 1 0
288 0 0.514721359847417 0 0
288 1 0.386574815003037 0 0
288 2 0.272422125547713 0 0
288 3 0.181977975579648 1 0
289 0 0.551854324531629 1 0
289 1 0.482564033453269 0 0
289 2 0.413937832168329 0 0
289 3 0.348497996651956 0 0
290 0 0.523539556124645 0 0
290 1 0.460692298680506 1 0
290 2 0.399070450388708 1 0
290 3 0.340487267516781 0 0
291 0 0.515020946061176 1 0
291 1 0.428074719195919 1 0
291 2 0.345354359496207 0 0
291 3 0.271043342887617 0 0
292 0 0.424016223189108 1 0
292 1 0.368102680751096 0 0
292 2 0.315523273213733 0 0
292 3 0.267277538383507 0 0
293 0 0.568974657037358 1 0
293 1 0.491367143728375 1 0
293 2 0.414173496003956 1 0
293 3 0.340977186069368 0 0
294 0 0.48103880589401 0 0
294 1 0.40005638418212 0 0
294 2 0.324190660381124 1 0
294 3 0.25655948505124 0 0
295 0 0.434917652154804 1 0
295 1 0.368957981367066 1 0
295 2 0.307557187311949 0 0
295 3 0.252289330370678 0 0
296 0 0.530171823200445 1 0
296 1 0.423634879573011 1 0
296 2 0.32375401055261 0 0
296 3 0.237709858315532 0 0
297 0 0.588392802560462 0 0
297 1 0.503350785953612 1 0
297 2 0.418114450691075 0 0
297 3 0.337503253004188 0 0
298 0 0.454557000454778 1 0
298 1 0.350377317556037 0 0
298 2 0.258747780987853 0 0
298 3 0.184283239445198 0 0
299 0 0.406792818873845 0 0
299 1 0.320027898118787 0 0
299 2 0.244152336992 0 0
299 3 0.18146529372349 0 0
300 0 0.472562152279624 0 0
300 1 0.378425449354461 1 0
300 2 0.29263684721256 0 0
300 3 0.219430746957963 0 0
301 0 0.448207269460207 0 0
301 1 0.383388363644365 0 0
301 2 0.322465327971639 0 0
301 3 0.267030871743972 0 0
302 0 0.456161514156092 1 0
302 1 0.34448658850656 0 0
302 2 0.247699067195662 0 0
302 3 0.171010845181776 0 0
303 0 0.600092452277305 1 0
303 1 0.503650765538826 1 0
303 2 0.406936650800637 0 0
303 3 0.316935563158934 0 0
304 0 0.518307478748451 1 0
304 1 0.433743598918918 1 0
304 2 0.352869543961389 1 0
304 3 0.279628411149104 0 0
305 0 0.483428752754626 1 0
305 1 0.423750920855637 1 0
305 2 0.366217351953224 0 0
305 3 0.312262306740455 1 0
306 0 0.399969955034744 0 0
306 1 0.30762412740875 1 0
306 2 0.22848063528906 0 0
306 3 0.164850696710665 0 0
307 0 0.476709994109668 0 0
307 1 0.399749875525757 1 0
307 2 0.327439819005841 1 0
307 3 0.262489889749799 0 0
308 0 0.54945742762936 1 0
308 1 0.426848221783046 1 0
308 2 0.312614845925269 1 0
308 3 0.217359014338609 0 0
309 0 0.347787675264988 0 0
309 1 0.322010197338665 1 0
309 2 0.297272477760687 0 0
309 3 0.273668080944468 0 0
310 0 0.621615060633835 0 0
310 1 0.522866925620964 1 0
310 2 0.422298257070209 1 0
310 3 0.327784339088452 0 0
311 0 0.562037091142753 1 0
311 1 0.42484035537014 0 0
311 2 0.298321829310963 0 0
311 3 0.196601852105849 0 0
312 0 0.555804451575743 0 0
312 1 0.455877340918542 1 0
312 2 0.35938061448084 1 0
312 3 0.273059280984832 0 0
313 0 0.523205203245396 1 0
313 1 0.458932461941639 0 0
313 2 0.395997689169551 1 0
313 3 0.336328654926959 0 0
314 0 0.519474384678886 1 0
314 1 0.411956851363268 0 0
314 2 0.312233004872799 1 0
314 3 0.227317752752073 0 0
315 0 0.524952395311122 0 0
315 1 0.451837297867414 0 0
315 2 0.380743759663475 0 0
315 3 0.314420091948087 1 0
316 0 0.56176560135214 0 0
316 1 0.457755300757073 1 0
316 2 0.357301448215029 0 0
316 3 0.267996896997472 0 0
317 0 0.550847858139571 1 0
317 1 0.459393859746291 1 0
317 2 0.370595465605141 0 0
317 3 0.289761398150093 0 0
318 0 0.459420956426856 0 0
318 1 0.378200918604409 0 0
318 2 0.30328385174077 0 0
318 3 0.237537760665937 1 0
319 0 0.542354711129131 0 0
319 1 0.508748691113842 0 0
319 2 0.475063416727361 0 0
319 3 0.441603552135643 0 0
320 0 0.501254170460979 1 0
320 1 0.357990188199236 1 0
320 2 0.236274763159963 1 0
320 3 0.14649908786101 0 0
321 0 0.495459497876002 1 0
321 1 0.402137612368145 1 0
321 2 0.31540497599653 0 0
321 3 0.239873392424584 0 0
322 0 0.355456891686361 0 0
322 1 0.273535951927035 0 0
322 2 0.204504674882693 0 0
322 3 0.149313907389334 0 0
323 0 0.61705499533871 1 0
323 1 0.531152838315509 1 0
323 2 0.443363903891291 0 0
323 3 0.358975255235396 1 0
324 0 0.476825961942632 1 0
324 1 0.331541990869244 1 0
324 2 0.212541131803931 0 0
324 3 0.128070005729719 0 0
325 0 0.554572345754352 1 0
325 1 0.465320080690587 0 0
325 2 0.378234657008618 1 0
325 3 0.298352981094184 0 0
326 0 0.446081500112381 0 0
326 1 0.350378077404984 0 0
326 2 0.265370448058293 1 0
326 3 0.194802487337088 0 0
327 0 0.50922492940746 1 0
327 1 0.385428592936455 1 0
327 2 0.274872077010317 0 0
327 3 0.18640888487687 0 0
328 0 0.511158878466553 1 0
328 1 0.447988860272468 0 0
328 2 0.386453940686166 0 0
328 3 0.328343786415962 1 0
329 0 0.526724030086823 0 0
329 1 0.418879212813357 1 0
329 2 0.318266412689354 0 0
329 3 0.23216540806202 0 0
330 0 0.484866453084113 1 0
330 1 0.413431790914147 0 0
330 2 0.345463547909866 0 0
330 3 0.283273008196669 0 0
331 0 0.474584676289002 0 0
331 1 0.394564714068946 0 0
331 2 0.319824153410923 1 0
331 3 0.253317661586776 1 0
332 0 0.467484250276903 1 0
332 1 0.391845021127826 0 0
332 2 0.321065420947661 1 0
332 3 0.257654276906809 1 0
333 0 0.521911090595991 1 0
333 1 0.452085293247013 1 0
333 2 0.384096123614837 0 0
333 3 0.32035358188671 0 0
334 0 0.571703714933976 1 0
334 1 0.433660277679969 1 0
334 2 0.305196979432696 0 0
334 3 0.201264594361504 0 0
335 0 0.44905053979851 1 0
335 1 0.364124664637586 1 0
335 2 0.286896543790925 0 0
335 3 0.220371385697841 0 0
336 0 0.542019240996918 0 0
336 1 0.436814176006945 0 0
336 2 0.337003177083474 0 0
336 3 0.249879712534314 0 0
337 0 0.488207547828031 0 0
337 1 0.404730762899467 0 0
337 2 0.326423727750803 0 0
337 3 0.256733113866061 0 0
338 0 0.575312183892643 1 0
338 1 0.518119231581019 0 0
338 2 0.460447532644467 0 0
338 3 0.403815783716239 0 0
339 0 0.352262630886552 0 0
339 1 0.267080245687775 0 0
339 2 0.19625522237978 0 0
339 3 0.14060857099539 0 0
340 0 0.52974835301321 1 0
340 1 0.439032637618135 0 0
340 2 0.352216142582233 0 0
340 3 0.274176433488151 0 0
341 0 0.607025986711605 0 0
341 1 0.501920745193649 0 0
341 2 0.396645477071244 0 0
341 3 0.300145063639609 0 0
342 0 0.470134265929825 0 0
342 1 0.377365680574892 0 0
342 2 0.292787508110707 0 0
342 3 0.220453865039598 0 0
343 0 0.568888985005383 1 0
343 1 0.496345997041093 0 0
343 2 0.423956524822539 0 0
343 3 0.354689652592691 1 0
344 0 0.466604101674144 1 0
344 1 0.371714543818861 0 0
344 2 0.285783002929509 0 0
344 3 0.212982634943908 0 0
345 0 0.43631138359318 0 0
345 1 0.360701868259101 0 0
345 2 0.291421031498771 0 0
345 3 0.230646244721724 0 0
346 0 0.476421125747933 1 0
346 1 0.422160776280952 1 0
346 2 0.369716463344401 1 0
346 3 0.320177257977197 0 0
347 0 0.519577618099242 0 0
347 1 0.412416414297879 1 0
347 2 0.312959287456287 1 0
347 3 0.228173068889207 0 0
348 0 0.492997637276403 0 0
348 1 0.335060304392391 0 0
348 2 0.207056483756525 0 0
348 3 0.119188758176479 0 0
349 0 0.488535523839058 0 0
349 1 0.38402882288251 1 0
349 2 0.289235650965259 0 0
349 3 0.209868904992038 0 0
350 0 0.479524232922257 1 0
350 1 0.385130725396486 1 0
350 2 0.298656264534165 1 0
350 3 0.224508616682356 1 0
351 0 0.531606441634016 1 0
351 1 0.44297340849655 0 0
351 2 0.357828624417157 0 0
351 3 0.280799589982999 1 0
352 0 0.628407622233922 0 0
352 1 0.531920595831455 1 0
352 2 0.43298590330659 1 0
352 3 0.339120894698326 0 0
353 0 0.538303967901621 0 0
353 1 0.437112793878126 0 0
353 2 0.340898526697834 1 0
353 3 0.256222199581721 0 0
354 0 0.579549170868132 0 0
354 1 0.5360055994948 1 0
354 2 0.491906026048359 1 0
354 3 0.447932054352465 0 0
355 0 0.587618261961356 1 0
355 1 0.499717069920398 1 0
355 2 0.411833363150886 1 0
355 3 0.329234072882876 0 0
356 0 0.442303273355158 0 0
356 1 0.358132880119041 0 0
356 2 0.281884117367567 1 0
356 3 0.216396194402812 0 0
357 0 0.45704650904918 1 0
357 1 0.419047581130304 1 0
357 2 0.381985265428299 0 0
357 3 0.346247242071151 0 0
358 0 0.543757275221514 1 0
358 1 0.460015230008647 0 0
358 2 0.378471574178997 1 0
358 3 0.303264600141998 0 0
359 0 0.396311136434197 0 0
359 1 0.343937229317182 0 0
359 2 0.295101330789162 1 0
359 3 0.250551477364101 0 0
360 0 0.514251789883761 0 0
360 1 0.400843767213997 1 0
360 2 0.297146354220661 1 0
360 3 0.210835406995028 0 0
361 0 0.47267037872886 0 0
361 1 0.400004872764895 1 0
361 2 0.331488149738293 1 0
361 3 0.269437306101282 0 0
362 0 0.460088891169601 1 0
362 1 0.317124117526096 0 0
362 2 0.201965495399917 0 0
362 3 0.121202685784415 0 0
363 0 0.430152528361579 1 0
363 1 0.341404126411914 1 0
363 2 0.262530484360736 0 0
363 3 0.196443619413972 0 0
364 0 0.512938829916134 1 0
364 1 0.470099832114166 1 0
364 2 0.427696902728029 1 0
364 3 0.386330238875684 1 0
365 0 0.526825972197964 1 0
365 1 0.406289060323243 0 0
365 2 0.296074293448684 1 0
365 3 0.205413452805814 0 0
366 0 0.483648273150342 0 0
366 1 0.383546644721634 0 0
366 2 0.292429720553001 1 0
366 3 0.215395521330026 1 0
367 0 0.462502576330716 0 0
367 1 0.376987059558543 1 0
367 2 0.298502083682317 1 0
367 3 0.230316382526484 1 0
368 0 0.440606041823051 0 0
368 1 0.371872615706015 0 0
368 2 0.307958602225509 0 0
368 3 0.250646134503423 1 0
369 0 0.520033452366175 0 0
369 1 0.355318289461546 0 0
369 2 0.218972839839075 1 0
369 3 0.12481728876003 0 0
370 0 0.457436801271261 0 0
370 1 0.384409434057224 0 0
370 2 0.316245120924358 0 0
370 3 0.255157858809627 0 0
371 0 0.523034223431916 0 0
371 1 0.40456671410038 1 0
371 2 0.296264996721118 0 0
371 3 0.206882166809827 0 0
372 0 0.499257125401205 0 0
372 1 0.404969657436177 0 0
372 2 0.317208769604713 0 0
372 3 0.240770891098383 0 0
373 0 0.624940592756651 0 0
373 1 0.538452242769542 1 0
373 2 0.449585493631147 0 0
373 3 0.363824121740449 1 0
374 0 0.452588833673556 0 0
374 1 0.351001506551542 1 0
374 2 0.261330708390858 1 0
374 3 0.187934520234517 0 0
375 0 0.506657845888734 1 0
375 1 0.405657943447476 1 0
375 2 0.312056517633272 0 0
375 3 0.231635354385204 0 0
376 0 0.463796923250903 1 0
376 1 0.376744682650921 0 0
376 2 0.296982016134847 0 0
376 3 0.227930600060767 0 0
377 0 0.520203154778263 1 0
377 1 0.391588360130016 0 0
377 2 0.276450405140534 0 0
377 3 0.184879031545768 0 0
378 0 0.441393375904146 1 0
378 1 0.368876561823956 0 0
378 2 0.301836091737905 0 0
378 3 0.242301974280051 0 0
379 0 0.458817382766053 0 0
379 1 0.38030940457202 0 0
379 2 0.307599520958602 0 0
379 3 0.243332242675901 0 0
380 0 0.522985105755246 1 0
380 1 0.451225307476142 0 0
380 2 0.381438351959745 1 0
380 3 0.316225188313912 0 0
381 0 0.406582296103565 1 0
381 1 0.333603042673338 0 0
381 2 0.267811369623439 1 0
381 3 0.210888705685522 0 0
382 0 0.505531731890491 0 0
382 1 0.432959454705929 0 0
382 2 0.363153908131014 1 0
382 3 0.298674904517488 0 0
383 0 0.489867298732813 0 0
383 1 0.402315401046366 0 0
383 2 0.320577895442154 0 0
383 3 0.248541197102898 0 0
384 0 0.551045658076831 0 0
384 1 0.482623402135073 0 0
384 2 0.414846589526168 0 0
384 3 0.350146313286952 0 0
385 0 0.618433995149276 1 0
385 1 0.54930908349533 1 0
385 2 0.478226874318875 1 0
385 3 0.408015634051222 0 0
386 0 0.471690349793528 0 0
386 1 0.382010766038303 0 0
386 2 0.299708854738706 0 0
386 3 0.228579939436918 0 0
387 0 0.607770634120837 0 0
387 1 0.523503380283614 0 0
387 2 0.437876403392116 1 0
387 3 0.355797130205268 0 0
388 0 0.453628872268515 1 0
388 1 0.353318007345491 0 0
388 2 0.264452548814001 1 0
388 3 0.19132550413899 1 0
389 0 0.502198657550235 1 0
389 1 0.38713489353603 1 0
389 2 0.283424465309289 0 0
389 3 0.198498649315224 0 0
390 0 0.547474872468283 0 0
390 1 0.382949621573465 0 0
390 2 0.24148270809771 0 0
390 3 0.1403859338228 0 0
391 0 0.429844896585574 1 0
391 1 0.344436647245514 1 0
391 2 0.268021185415961 0 0
391 3 0.203301483297206 0 0
392 0 0.445830690921027 1 0
392 1 0.326425008502947 0 0
392 2 0.22595971242638 0 0
392 3 0.149549939609861 0 0
393 0 0.485462983775669 0 0
393 1 0.421424528426966 1 0
393 2 0.359924436366599 0 0
393 3 0.302703705648637 0 0
394 0 0.540462281708622 0 0
394 1 0.443248982486557 1 0
394 2 0.350196224343758 0 0
394 3 0.267299532247907 1 0
395 0 0.546342607259764 1 0
395 1 0.424639796047951 0 0
395 2 0.311436082729493 0 0
395 3 0.217027579470927 0 0
396 0 0.460157216558799 1 0
396 1 0.378987716535856 0 0
396 2 0.304071429787615 1 0
396 3 0.238281974235631 0 0
397 0 0.440789168409244 0 0
397 1 0.375658651076844 1 0
397 2 0.314735378963829 1 0
397 3 0.259584480386704 0 0
398 0 0.529635195210436 0 0
398 1 0.47063558272924 0 0
398 2 0.412445274265266 0 0
398 3 0.356603022158047 0 0
399 0 0.524012726355761 1 0
399 1 0.432707408134153 0 0
399 2 0.345754940830149 0 0
399 3 0.268020307371025 0 0
400 0 0.503391530146179 1 0
400 1 0.390573976119311 0 0
400 2 0.288359133927129 0 0
400 3 0.203942521753766 0 0
401 0 0.496038175084187 0 0
401 1 0.364979391351667 0 0
401 2 0.251282207238844 0 0
401 3 0.163864005132954 0 0
402 0 0.523221018583575 1 0
402 1 0.42233273095857 0 0
402 2 0.327533909446053 0 0
402 3 0.244989627252969 0 0
403 0 0.494089522329952 0 0
403 1 0.421753162527023 0 0
403 2 0.352625534960074 0 0
403 3 0.289162341012808 1 0
404 0 0.539597267845564 0 0
404 1 0.467394615826595 0 0
404 2 0.396532253978133 0 0
404 3 0.329761591443262 0 0
405 0 0.455601265663264 1 0
405 1 0.329777642965605 1 0
405 2 0.224380656461529 0 0
405 3 0.145362736837047 0 0
406 0 0.569027130936386 1 0
406 1 0.461031583444158 1 0
406 2 0.35657432441454 0 0
406 3 0.264183425019432 1 0
407 0 0.501728580135043 0 0
407 1 0.427563800907338 0 0
407 2 0.356517872023361 0 0
407 3 0.291270405712654 0 0
408 0 0.522094135359605 1 0
408 1 0.436599126889272 1 0
408 2 0.354713026374654 0 0
408 3 0.280537672837917 0 0
409 0 0.548731813548158 1 0
409 1 0.454101133066636 1 0
409 2 0.362674307106328 0 0
409 3 0.280206522635544 1 0
410 0 0.478011897214259 1 0
410 1 0.386765316685046 0 0
410 2 0.302831612383141 1 0
410 3 0.230272973505819 0 0
411 0 0.536752591017073 1 0
411 1 0.434704306286151 0 0
411 2 0.337905551257927 0 0
411 3 0.25301417600323 1 0
412 0 0.581456385888547 1 0
412 1 0.520732148734643 0 0
412 2 0.459389027142203 1 0
412 3 0.399252366026573 1 0
413 0 0.473630256085326 0 0
413 1 0.380605661439561 0 0
413 2 0.295591572689255 1 0
413 3 0.222738046881621 0 0
414 0 0.579691349018458 1 0
414 1 0.48422069375552 1 0
414 2 0.389888039377512 1 0
414 3 0.303132025551394 1 0
415 0 0.545733047164909 0 0
415 1 0.471223986661622 1 0
415 2 0.397975502680597 1 0
415 3 0.329028126613326 0 0
416 0 0.471203805013154 0 0
416 1 0.372657029918132 0 0
416 2 0.283664305403982 0 0
416 3 0.208848579379385 0 0
417 0 0.528211949633388 1 0
417 1 0.431283122448361 0 0
417 2 0.339347415354861 1 0
417 3 0.25811491840153 0 0
418 0 0.587664502685602 1 0
418 1 0.4817179511376 1 0
418 2 0.377390160466163 1 0
418 3 0.283306242479474 1 0
419 0 0.501681840102656 0 0
419 1 0.436452971910882 0 0
419 2 0.373350971970101 0 0
419 3 0.314284273804359 1 0
420 0 0.567464425814043 1 0
420 1 0.43216635446775 0 0
420 2 0.306284124067995 0 0
420 3 0.203902344498948 0 0
421 0 0.546641349082129 1 0
421 1 0.422549251062736 0 0
421 2 0.307519054230938 1 0
421 3 0.21229109328162 1 0
422 0 0.388211640900377 0 0
422 1 0.326193552217825 1 0
422 2 0.269715160908242 1 0
422 3 0.219825350330346 1 0
423 0 0.491713101216596 0 0
423 1 0.385593117656179 0 0
423 2 0.289338548431969 0 0
423 3 0.208940651607403 0 0
424 0 0.450118958855512 0 0
424 1 0.334099654973957 1 0
424 2 0.235194026150365 0 0
424 3 0.158594643616798 0 0
425 0 0.430959206145122 1 0
425 1 0.325486684248974 0 0
425 2 0.235159907815882 0 0
425 3 0.163812249715461 0 0
426 0 0.511091320985515 0 0
426 1 0.406313489575869 1 0
426 2 0.309421463958574 0 0
426 3 0.226807856367203 0 0
427 0 0.481355927551109 1 0
427 1 0.376924948291145 0 0
427 2 0.282796737293551 0 0
427 3 0.204461280435479 1 0
428 0 0.538259357379076 1 0
428 1 0.456037469290281 0 0
428 2 0.376143899961189 1 0
428 3 0.302464285786042 0 0
429 0 0.563667102089281 1 0
429 1 0.440364100001193 0 0
429 2 0.32400485992544 0 0
429 3 0.225976673098407 0 0
430 0 0.601265233131245 0 0
430 1 0.493902440240971 0 0
430 2 0.387099081991507 1 0
430 3 0.290150389946514 1 0
431 0 0.581456840745755 0 0
431 1 0.456422082851547 0 0
431 2 0.33664823377517 1 0
431 3 0.234732542669693 0 0
432 0 0.430070035291602 0 0
432 1 0.33555895638399 0 0
432 2 0.252611659388453 0 0
432 3 0.184475527579538 0 0
433 0 0.487532883938674 0 0
433 1 0.362594634104847 1 0
433 2 0.253816148717813 1 0
433 3 0.169017938172144 0 0
434 0 0.494214019664069 1 0
434 1 0.372067441212151 0 0
434 2 0.264332528554561 1 0
434 3 0.17890512767742 0 0
435 0 0.517431569621786 1 0
435 1 0.478253208436916 1 0
435 2 0.439340579551773 0 0
435 3 0.401159703265868 0 0
436 0 0.454262380369543 0 0
436 1 0.387742731423344 1 0
436 2 0.325160127909595 1 0
436 3 0.268252886970747 0 0
437 0 0.588813531845265 1 0
437 1 0.538212214518145 1 0
437 2 0.486811117404575 1 0
437 3 0.435687476491789 1 0
