rep,id,th1,th2,th3,th4
1,190,13.1745174895635,1.35361560698728,2.59438785454628,-5.08260302498998
2,190,17.5331455775535,1.35361560698728,2.59438785454628,-5.08260302498998
1,191,15.8228314724554,1.35361560698728,2.59438785454628,-5.08260302498998
2,191,13.4051812476182,1.35361560698728,2.59438785454628,-5.08260302498998
1,192,13.4623267798145,1.35361560698728,2.59438785454628,-5.08260302498998
2,192,17.1333997198763,1.35361560698728,2.59438785454628,-5.08260302498998
1,193,18.1575276759193,1.35361560698728,2.59438785454628,-5.08260302498998
2,193,13.477273256203,1.35361560698728,2.59438785454628,-5.08260302498998
1,194,7.15221938654702,1.35361560698728,2.59438785454628,-5.08260302498998
2,194,6.70212847953009,1.35361560698728,2.59438785454628,-5.08260302498998
1,195,11.0597069549162,1.35361560698728,2.59438785454628,-5.08260302498998
2,195,13.1345329071781,1.35361560698728,2.59438785454628,-5.08260302498998
1,196,18.9746142865357,1.35361560698728,2.59438785454628,-5.08260302498998
2,196,13.219316827092,1.35361560698728,2.59438785454628,-5.08260302498998
1,197,13.5762239354065,1.35361560698728,2.59438785454628,-5.08260302498998
2,197,16.8427309083637,1.35361560698728,2.59438785454628,-5.08260302498998
1,198,14.853846993937,1.35361560698728,2.59438785454628,-5.08260302498998
2,198,8.53236679604242,1.35361560698728,2.59438785454628,-5.08260302498998
1,199,13.41542172458,1.35361560698728,2.59438785454628,-5.08260302498998
2,199,6.09832498695117,1.35361560698728,2.59438785454628,-5.08260302498998
1,200,15.6026849406387,1.35361560698728,2.59438785454628,-5.08260302498998
2,200,6.55340388278157,1.35361560698728,2.59438785454628,-5.08260302498998
1,201,-5.15914159638045,1.35361560698728,2.59438785454628,-5.08260302498998
2,201,-1.51025962691399,1.35361560698728,2.59438785454628,-5.08260302498998
1,202,15.4279609062025,1.35361560698728,2.59438785454628,-5.08260302498998
2,202,12.2373422903253,1.35361560698728,2.59438785454628,-5.08260302498998
1,203,0.308577953122487,1.35361560698728,2.59438785454628,-5.08260302498998
2,203,0.701037411132096,1.35361560698728,2.59438785454628,-5.08260302498998
1,204,6.05215074588658,1.35361560698728,2.59438785454628,-5.08260302498998
2,204,3.56908466450796,1.35361560698728,2.59438785454628,-5.08260302498998
1,205,1.52760652358251,1.35361560698728,2.59438785454628,-5.08260302498998
2,205,0.149060465703034,1.35361560698728,2.59438785454628,-5.08260302498998
1,206,22.8635648630154,1.35361560698728,2.59438785454628,-5.08260302498998
2,206,8.64674098155979,1.35361560698728,2.59438785454628,-5.08260302498998
1,207,21.1527699772229,1.35361560698728,2.59438785454628,-5.08260302498998
2,207,11.8452083145761,1.35361560698728,2.59438785454628,-5.08260302498998
1,208,11.8857647943117,1.35361560698728,2.59438785454628,-5.08260302498998
2,208,9.5537619336884,1.35361560698728,2.59438785454628,-5.08260302498998
1,209,17.7277079043692,1.35361560698728,2.59438785454628,-5.08260302498998
2,209,7.19275048321982,1.35361560698728,2.59438785454628,-5.08260302498998
1,210,13.0764660831118,1.35361560698728,2.59438785454628,-5.08260302498998
2,210,9.21405220166991,1.35361560698728,2.59438785454628,-5.08260302498998
1,211,7.36138980993447,1.35361560698728,2.59438785454628,-5.08260302498998
2,211,21.9909804441941,1.35361560698728,2.59438785454628,-5.08260302498998
1,212,16.9145726675865,1.35361560698728,2.59438785454628,-5.08260302498998
2,212,13.8700973619502,1.35361560698728,2.59438785454628,-5.08260302498998
1,213,10.2816326752625,1.35361560698728,2.59438785454628,-5.08260302498998
2,213,16.3855990681732,1.35361560698728,2.59438785454628,-5.08260302498998
1,214,12.5170772333912,1.35361560698728,2.59438785454628,-5.08260302498998
2,214,12.1298488578024,1.35361560698728,2.59438785454628,-5.08260302498998
1,215,9.9732945286579,1.35361560698728,2.59438785454628,-5.08260302498998
2,215,7.75008674467419,1.35361560698728,2.59438785454628,-5.08260302498998
1,216,23.2433022019708,1.35361560698728,2.59438785454628,-5.08260302498998
2,216,7.09220856297511,1.35361560698728,2.59438785454628,-5.08260302498998
1,217,11.1911238590695,1.35361560698728,2.59438785454628,-5.08260302498998
2,217,9.48670512130511,1.35361560698728,2.59438785454628,-5.08260302498998
1,218,18.4509158113773,1.35361560698728,2.59438785454628,-5.08260302498998
2,218,16.5668093076679,1.35361560698728,2.59438785454628,-5.08260302498998
1,219,14.9099762491146,1.35361560698728,2.59438785454628,-5.08260302498998
2,219,18.6628861009208,1.35361560698728,2.59438785454628,-5.08260302498998
1,220,19.2046351940961,1.35361560698728,2.59438785454628,-5.08260302498998
2,220,17.8160616396818,1.35361560698728,2.59438785454628,-5.08260302498998
1,221,12.3312013083923,1.35361560698728,2.59438785454628,-5.08260302498998
2,221,7.89860618333999,1.35361560698728,2.59438785454628,-5.08260302498998
1,222,5.44487687918819,1.35361560698728,2.59438785454628,-5.08260302498998
2,222,15.4120673442396,1.35361560698728,2.59438785454628,-5.08260302498998
1,223,8.89761933093596,1.35361560698728,2.59438785454628,-5.08260302498998
2,223,13.2455003482029,1.35361560698728,2.59438785454628,-5.08260302498998
1,224,16.4918165778364,1.35361560698728,2.59438785454628,-5.08260302498998
2,224,15.9403000155456,1.35361560698728,2.59438785454628,-5.08260302498998
1,225,8.37798356972298,1.35361560698728,2.59438785454628,-5.08260302498998
2,225,15.5262777457717,1.35361560698728,2.59438785454628,-5.08260302498998
1,226,12.0068659430718,1.35361560698728,2.59438785454628,-5.08260302498998
2,226,18.5987386546048,1.35361560698728,2.59438785454628,-5.08260302498998
1,227,13.8651748987717,1.35361560698728,2.59438785454628,-5.08260302498998
2,227,9.53202238035829,1.35361560698728,2.59438785454628,-5.08260302498998
1,228,20.945172692874,1.35361560698728,2.59438785454628,-5.08260302498998
2,228,12.4696724826,1.35361560698728,2.59438785454628,-5.08260302498998
1,229,4.03037371030756,1.35361560698728,2.59438785454628,-5.08260302498998
2,229,5.9350404732808,1.35361560698728,2.59438785454628,-5.08260302498998
1,230,7.79191467591488,1.35361560698728,2.59438785454628,-5.08260302498998
2,230,17.4128867383226,1.35361560698728,2.59438785454628,-5.08260302498998
1,231,14.8563575231417,1.35361560698728,2.59438785454628,-5.08260302498998
2,231,9.37539861776669,1.35361560698728,2.59438785454628,-5.08260302498998
1,232,24.6929268114557,1.35361560698728,2.59438785454628,-5.08260302498998
2,232,20.3176844173364,1.35361560698728,2.59438785454628,-5.08260302498998
1,233,10.3029720650917,1.35361560698728,2.59438785454628,-5.08260302498998
2,233,24.0950775302218,1.35361560698728,2.59438785454628,-5.08260302498998
1,234,13.2348537664031,1.35361560698728,2.59438785454628,-5.08260302498998
2,234,13.0205528607581,1.35361560698728,2.59438785454628,-5.08260302498998
1,235,7.63220028339394,1.35361560698728,2.59438785454628,-5.08260302498998
2,235,13.8191296499396,1.35361560698728,2.59438785454628,-5.08260302498998
1,236,19.2970473171608,1.35361560698728,2.59438785454628,-5.08260302498998
2,236,7.84765638358753,1.35361560698728,2.59438785454628,-5.08260302498998
1,237,5.48143135313737,1.35361560698728,2.59438785454628,-5.08260302498998
2,237,19.4972544098883,1.35361560698728,2.59438785454628,-5.08260302498998
1,238,6.93134063113689,1.35361560698728,2.59438785454628,-5.08260302498998
2,238,5.97904367696215,1.35361560698728,2.59438785454628,-5.08260302498998
1,239,9.02634364131978,1.35361560698728,2.59438785454628,-5.08260302498998
2,239,11.6780491325548,1.35361560698728,2.59438785454628,-5.08260302498998
1,240,6.6657175363723,1.35361560698728,2.59438785454628,-5.08260302498998
2,240,16.0865249159622,1.35361560698728,2.59438785454628,-5.08260302498998
1,241,19.9776886405034,1.35361560698728,2.59438785454628,-5.08260302498998
2,241,22.6136446791655,1.35361560698728,2.59438785454628,-5.08260302498998
1,242,14.5384548954937,1.35361560698728,2.59438785454628,-5.08260302498998
2,242,15.7010763191792,1.35361560698728,2.59438785454628,-5.08260302498998
1,243,14.4495570706385,1.35361560698728,2.59438785454628,-5.08260302498998
2,243,11.5500236133767,1.35361560698728,2.59438785454628,-5.08260302498998
1,244,6.79515812720018,1.35361560698728,2.59438785454628,-5.08260302498998
2,244,14.8340662659811,1.35361560698728,2.59438785454628,-5.08260302498998
1,245,10.0987518690575,1.35361560698728,2.59438785454628,-5.08260302498998
2,245,16.7596210866524,1.35361560698728,2.59438785454628,-5.08260302498998
1,246,9.22677846803945,1.35361560698728,2.59438785454628,-5.08260302498998
2,246,6.01652031890268,1.35361560698728,2.59438785454628,-5.08260302498998
1,247,11.7675008451142,1.35361560698728,2.59438785454628,-5.08260302498998
2,247,10.0814387567249,1.35361560698728,2.59438785454628,-5.08260302498998
1,248,4.41295825127029,1.35361560698728,2.59438785454628,-5.08260302498998
2,248,5.49892385902705,1.35361560698728,2.59438785454628,-5.08260302498998
1,249,16.4690997497959,1.35361560698728,2.59438785454628,-5.08260302498998
2,249,19.3313054032308,1.35361560698728,2.59438785454628,-5.08260302498998
1,250,5.7739374251044,1.35361560698728,2.59438785454628,-5.08260302498998
2,250,8.12582515427599,1.35361560698728,2.59438785454628,-5.08260302498998
1,251,12.8070758603607,1.35361560698728,2.59438785454628,-5.08260302498998
2,251,10.9577068606766,1.35361560698728,2.59438785454628,-5.08260302498998
1,252,1.96254628161724,1.35361560698728,2.59438785454628,-5.08260302498998
2,252,1.75845646618163,1.35361560698728,2.59438785454628,-5.08260302498998
1,253,20.1480968258258,1.35361560698728,2.59438785454628,-5.08260302498998
2,253,6.89068238114051,1.35361560698728,2.59438785454628,-5.08260302498998
1,254,16.2569666603248,1.35361560698728,2.59438785454628,-5.08260302498998
2,254,20.3571090990724,1.35361560698728,2.59438785454628,-5.08260302498998
1,255,8.17685768982158,1.35361560698728,2.59438785454628,-5.08260302498998
2,255,9.06468983552025,1.35361560698728,2.59438785454628,-5.08260302498998
1,256,9.31791856700594,1.35361560698728,2.59438785454628,-5.08260302498998
2,256,12.8247907173339,1.35361560698728,2.59438785454628,-5.08260302498998
1,257,-8.01792264701623,1.35361560698728,2.59438785454628,-5.08260302498998
2,257,-6.95863446732992,1.35361560698728,2.59438785454628,-5.08260302498998
1,258,14.2615086276714,1.35361560698728,2.59438785454628,-5.08260302498998
2,258,19.4086938747307,1.35361560698728,2.59438785454628,-5.08260302498998
1,259,17.3119217919799,1.35361560698728,2.59438785454628,-5.08260302498998
2,259,5.20943976418478,1.35361560698728,2.59438785454628,-5.08260302498998
1,260,17.9012864158334,1.35361560698728,2.59438785454628,-5.08260302498998
2,260,9.22448065281167,1.35361560698728,2.59438785454628,-5.08260302498998
1,261,15.3049142134995,1.35361560698728,2.59438785454628,-5.08260302498998
2,261,17.1668284488744,1.35361560698728,2.59438785454628,-5.08260302498998
1,262,12.0540576915706,1.35361560698728,2.59438785454628,-5.08260302498998
2,262,25.45433862429,1.35361560698728,2.59438785454628,-5.08260302498998
1,263,21.3494163480846,1.35361560698728,2.59438785454628,-5.08260302498998
2,263,15.124049254181,1.35361560698728,2.59438785454628,-5.08260302498998
1,264,9.77290198549894,1.35361560698728,2.59438785454628,-5.08260302498998
2,264,12.2012178324201,1.35361560698728,2.59438785454628,-5.08260302498998
1,265,14.4699059404967,1.35361560698728,2.59438785454628,-5.08260302498998
2,265,11.8655891682806,1.35361560698728,2.59438785454628,-5.08260302498998
1,266,17.9583789412004,1.35361560698728,2.59438785454628,-5.08260302498998
2,266,13.3722320470637,1.35361560698728,2.59438785454628,-5.08260302498998
1,267,4.08479835810646,1.35361560698728,2.59438785454628,-5.08260302498998
2,267,2.63878916277606,1.35361560698728,2.59438785454628,-5.08260302498998
1,268,-1.49992857089784,1.35361560698728,2.59438785454628,-5.08260302498998
2,268,-2.55741530432186,1.35361560698728,2.59438785454628,-5.08260302498998
1,269,10.4955694232639,1.35361560698728,2.59438785454628,-5.08260302498998
2,269,10.5887710209283,1.35361560698728,2.59438785454628,-5.08260302498998
1,270,15.4043714411014,1.35361560698728,2.59438785454628,-5.08260302498998
2,270,14.5557610416683,1.35361560698728,2.59438785454628,-5.08260302498998
1,271,19.8791524124253,1.35361560698728,2.59438785454628,-5.08260302498998
2,271,13.9069599756059,1.35361560698728,2.59438785454628,-5.08260302498998
1,272,-0.112906993721007,1.35361560698728,2.59438785454628,-5.08260302498998
2,272,-2.10581149408249,1.35361560698728,2.59438785454628,-5.08260302498998
1,273,7.67047327598332,1.35361560698728,2.59438785454628,-5.08260302498998
2,273,20.4352699732803,1.35361560698728,2.59438785454628,-5.08260302498998
1,274,17.3190283272265,1.35361560698728,2.59438785454628,-5.08260302498998
2,274,15.9441544178429,1.35361560698728,2.59438785454628,-5.08260302498998
1,275,13.665354565284,1.35361560698728,2.59438785454628,-5.08260302498998
2,275,18.5012844971053,1.35361560698728,2.59438785454628,-5.08260302498998
1,276,10.2015583753374,1.35361560698728,2.59438785454628,-5.08260302498998
2,276,13.7478941277964,1.35361560698728,2.59438785454628,-5.08260302498998
1,277,18.8947744787662,1.35361560698728,2.59438785454628,-5.08260302498998
2,277,20.0888724656269,1.35361560698728,2.59438785454628,-5.08260302498998
1,278,6.18703786009582,1.35361560698728,2.59438785454628,-5.08260302498998
2,278,6.63219159603461,1.35361560698728,2.59438785454628,-5.08260302498998
1,279,2.96463480073992,1.35361560698728,2.59438785454628,-5.08260302498998
2,279,0.212358021429957,1.35361560698728,2.59438785454628,-5.08260302498998
1,280,5.75297623767959,1.35361560698728,2.59438785454628,-5.08260302498998
2,280,5.05785652089963,1.35361560698728,2.59438785454628,-5.08260302498998
1,281,14.2960388817609,1.35361560698728,2.59438785454628,-5.08260302498998
2,281,24.1214902185951,1.35361560698728,2.59438785454628,-5.08260302498998
1,282,11.1684284544046,1.35361560698728,2.59438785454628,-5.08260302498998
2,282,11.9288781067868,1.35361560698728,2.59438785454628,-5.08260302498998
1,283,11.458667026907,1.35361560698728,2.59438785454628,-5.08260302498998
2,283,18.082246341127,1.35361560698728,2.59438785454628,-5.08260302498998
1,284,10.2383255975077,1.35361560698728,2.59438785454628,-5.08260302498998
2,284,21.9578806283851,1.35361560698728,2.59438785454628,-5.08260302498998
1,285,8.13164320899762,1.35361560698728,2.59438785454628,-5.08260302498998
2,285,18.9467523338746,1.35361560698728,2.59438785454628,-5.08260302498998
1,286,17.4224594093161,1.35361560698728,2.59438785454628,-5.08260302498998
2,286,16.2817175133971,1.35361560698728,2.59438785454628,-5.08260302498998
1,287,18.2959578714606,1.35361560698728,2.59438785454628,-5.08260302498998
2,287,16.2544109548648,1.35361560698728,2.59438785454628,-5.08260302498998
1,288,13.1651953628299,1.35361560698728,2.59438785454628,-5.08260302498998
2,288,8.49005855228946,1.35361560698728,2.59438785454628,-5.08260302498998
1,289,6.71084273386741,1.35361560698728,2.59438785454628,-5.08260302498998
2,289,5.67440423748532,1.35361560698728,2.59438785454628,-5.08260302498998
1,290,6.67778901711514,1.35361560698728,2.59438785454628,-5.08260302498998
2,290,19.0368628636295,1.35361560698728,2.59438785454628,-5.08260302498998
1,291,18.926636757657,1.35361560698728,2.59438785454628,-5.08260302498998
2,291,14.4212417015832,1.35361560698728,2.59438785454628,-5.08260302498998
1,292,7.78088839109405,1.35361560698728,2.59438785454628,-5.08260302498998
2,292,11.896231131788,1.35361560698728,2.59438785454628,-5.08260302498998
1,293,15.5077247950126,1.35361560698728,2.59438785454628,-5.08260302498998
2,293,16.0059591365088,1.35361560698728,2.59438785454628,-5.08260302498998
1,294,8.84320623859474,1.35361560698728,2.59438785454628,-5.08260302498998
2,294,14.3078582962312,1.35361560698728,2.59438785454628,-5.08260302498998
1,295,14.286347379844,1.35361560698728,2.59438785454628,-5.08260302498998
2,295,6.02491619196716,1.35361560698728,2.59438785454628,-5.08260302498998
1,296,3.30329803743062,1.35361560698728,2.59438785454628,-5.08260302498998
2,296,1.61320372107443,1.35361560698728,2.59438785454628,-5.08260302498998
1,297,18.9048608794533,1.35361560698728,2.59438785454628,-5.08260302498998
2,297,13.9736933098738,1.35361560698728,2.59438785454628,-5.08260302498998
1,298,9.20279765540612,1.35361560698728,2.59438785454628,-5.08260302498998
2,298,8.7187903518717,1.35361560698728,2.59438785454628,-5.08260302498998
1,299,15.7102989427948,1.35361560698728,2.59438785454628,-5.08260302498998
2,299,10.5770969958794,1.35361560698728,2.59438785454628,-5.08260302498998
1,300,18.148762180018,1.35361560698728,2.59438785454628,-5.08260302498998
2,300,14.5169471749836,1.35361560698728,2.59438785454628,-5.08260302498998
1,301,14.6801680665399,1.35361560698728,2.59438785454628,-5.08260302498998
2,301,14.4784603826758,1.35361560698728,2.59438785454628,-5.08260302498998
1,302,26.2109836950455,1.35361560698728,2.59438785454628,-5.08260302498998
2,302,10.279941922068,1.35361560698728,2.59438785454628,-5.08260302498998
1,303,15.5767362874889,1.35361560698728,2.59438785454628,-5.08260302498998
2,303,9.63903982959558,1.35361560698728,2.59438785454628,-5.08260302498998
1,304,5.74366671501687,1.35361560698728,2.59438785454628,-5.08260302498998
2,304,3.73301232962167,1.35361560698728,2.59438785454628,-5.08260302498998
1,305,8.99186736419131,1.35361560698728,2.59438785454628,-5.08260302498998
2,305,11.6339710189885,1.35361560698728,2.59438785454628,-5.08260302498998
1,306,19.6890287047198,1.35361560698728,2.59438785454628,-5.08260302498998
2,306,11.5433105859435,1.35361560698728,2.59438785454628,-5.08260302498998
1,307,14.0554204282779,1.35361560698728,2.59438785454628,-5.08260302498998
2,307,15.8148318763276,1.35361560698728,2.59438785454628,-5.08260302498998
1,308,18.7407965333515,1.35361560698728,2.59438785454628,-5.08260302498998
2,308,11.2260393982132,1.35361560698728,2.59438785454628,-5.08260302498998
1,309,11.8412049054708,1.35361560698728,2.59438785454628,-5.08260302498998
2,309,26.8310397106731,1.35361560698728,2.59438785454628,-5.08260302498998
1,310,21.6118265852377,1.35361560698728,2.59438785454628,-5.08260302498998
2,310,29.074957197985,1.35361560698728,2.59438785454628,-5.08260302498998
1,311,9.95947949341292,1.35361560698728,2.59438785454628,-5.08260302498998
2,311,11.3596818714866,1.35361560698728,2.59438785454628,-5.08260302498998
1,312,12.6645506016658,1.35361560698728,2.59438785454628,-5.08260302498998
2,312,11.9399335563452,1.35361560698728,2.59438785454628,-5.08260302498998
1,313,9.73589801058817,1.35361560698728,2.59438785454628,-5.08260302498998
2,313,9.49834434499098,1.35361560698728,2.59438785454628,-5.08260302498998
1,314,13.5008812815399,1.35361560698728,2.59438785454628,-5.08260302498998
2,314,16.6505499192864,1.35361560698728,2.59438785454628,-5.08260302498998
1,315,9.70453351234845,1.35361560698728,2.59438785454628,-5.08260302498998
2,315,19.3265250710557,1.35361560698728,2.59438785454628,-5.08260302498998
1,316,11.3343689301318,1.35361560698728,2.59438785454628,-5.08260302498998
2,316,24.091994213751,1.35361560698728,2.59438785454628,-5.08260302498998
1,317,14.0141298503723,1.35361560698728,2.59438785454628,-5.08260302498998
2,317,18.1848914204989,1.35361560698728,2.59438785454628,-5.08260302498998
1,318,13.8734797302614,1.35361560698728,2.59438785454628,-5.08260302498998
2,318,19.5595950505623,1.35361560698728,2.59438785454628,-5.08260302498998
1,319,16.2832238624956,1.35361560698728,2.59438785454628,-5.08260302498998
2,319,17.9870261120423,1.35361560698728,2.59438785454628,-5.08260302498998
1,320,13.0814821586742,1.35361560698728,2.59438785454628,-5.08260302498998
2,320,14.8133586795631,1.35361560698728,2.59438785454628,-5.08260302498998
1,321,6.59788972396199,1.35361560698728,2.59438785454628,-5.08260302498998
2,321,5.88098623872815,1.35361560698728,2.59438785454628,-5.08260302498998
1,322,21.7248988420197,1.35361560698728,2.59438785454628,-5.08260302498998
2,322,8.3817428540914,1.35361560698728,2.59438785454628,-5.08260302498998
1,323,22.0569712802209,1.35361560698728,2.59438785454628,-5.08260302498998
2,323,11.193519341858,1.35361560698728,2.59438785454628,-5.08260302498998
1,324,9.83500199923698,1.35361560698728,2.59438785454628,-5.08260302498998
2,324,15.534847298888,1.35361560698728,2.59438785454628,-5.08260302498998
1,325,10.6122847640805,1.35361560698728,2.59438785454628,-5.08260302498998
2,325,18.0788835886322,1.35361560698728,2.59438785454628,-5.08260302498998
1,326,6.12025474998434,1.35361560698728,2.59438785454628,-5.08260302498998
2,326,5.38002098653517,1.35361560698728,2.59438785454628,-5.08260302498998
1,327,11.5778115787464,1.35361560698728,2.59438785454628,-5.08260302498998
2,327,12.9053721607942,1.35361560698728,2.59438785454628,-5.08260302498998
1,328,13.1371627263506,1.35361560698728,2.59438785454628,-5.08260302498998
2,328,5.98672103019632,1.35361560698728,2.59438785454628,-5.08260302498998
1,329,23.7353429871059,1.35361560698728,2.59438785454628,-5.08260302498998
2,329,11.5077059347815,1.35361560698728,2.59438785454628,-5.08260302498998
1,330,9.4872387987177,1.35361560698728,2.59438785454628,-5.08260302498998
2,330,12.5211868252414,1.35361560698728,2.59438785454628,-5.08260302498998
1,331,19.6375219001008,1.35361560698728,2.59438785454628,-5.08260302498998
2,331,11.963799424062,1.35361560698728,2.59438785454628,-5.08260302498998
1,332,11.0436247067169,1.35361560698728,2.59438785454628,-5.08260302498998
2,332,10.0133610837488,1.35361560698728,2.59438785454628,-5.08260302498998
1,333,15.0243149091013,1.35361560698728,2.59438785454628,-5.08260302498998
2,333,15.5294281713973,1.35361560698728,2.59438785454628,-5.08260302498998
1,334,9.9963726203614,1.35361560698728,2.59438785454628,-5.08260302498998
2,334,18.9756736106469,1.35361560698728,2.59438785454628,-5.08260302498998
1,335,18.207187701008,1.35361560698728,2.59438785454628,-5.08260302498998
2,335,16.1542855496208,1.35361560698728,2.59438785454628,-5.08260302498998
1,336,8.28456840090747,1.35361560698728,2.59438785454628,-5.08260302498998
2,336,8.83331578268346,1.35361560698728,2.59438785454628,-5.08260302498998
1,337,7.15164106566114,1.35361560698728,2.59438785454628,-5.08260302498998
2,337,9.35837238181014,1.35361560698728,2.59438785454628,-5.08260302498998
1,338,22.5090631912373,1.35361560698728,2.59438785454628,-5.08260302498998
2,338,8.26776258390866,1.35361560698728,2.59438785454628,-5.08260302498998
1,339,8.24401272105254,1.35361560698728,2.59438785454628,-5.08260302498998
2,339,4.65791467730942,1.35361560698728,2.59438785454628,-5.08260302498998
1,340,9.75369413193257,1.35361560698728,2.59438785454628,-5.08260302498998
2,340,28.0947371532339,1.35361560698728,2.59438785454628,-5.08260302498998
1,341,9.4412308488169,1.35361560698728,2.59438785454628,-5.08260302498998
2,341,11.2624032746827,1.35361560698728,2.59438785454628,-5.08260302498998
1,342,7.62513308303974,1.35361560698728,2.59438785454628,-5.08260302498998
2,342,8.86258380518782,1.35361560698728,2.59438785454628,-5.08260302498998
1,343,7.55041741234097,1.35361560698728,2.59438785454628,-5.08260302498998
2,343,4.38737936826122,1.35361560698728,2.59438785454628,-5.08260302498998
1,344,11.3930420919944,1.35361560698728,2.59438785454628,-5.08260302498998
2,344,6.27133722606969,1.35361560698728,2.59438785454628,-5.08260302498998
1,345,8.77670837497755,1.35361560698728,2.59438785454628,-5.08260302498998
2,345,8.20061101963399,1.35361560698728,2.59438785454628,-5.08260302498998
1,346,3.02495705040875,1.35361560698728,2.59438785454628,-5.08260302498998
2,346,3.89868801252348,1.35361560698728,2.59438785454628,-5.08260302498998
1,347,9.07093669101084,1.35361560698728,2.59438785454628,-5.08260302498998
2,347,27.5963140543389,1.35361560698728,2.59438785454628,-5.08260302498998
1,348,5.75595104672237,1.35361560698728,2.59438785454628,-5.08260302498998
2,348,6.31437552392942,1.35361560698728,2.59438785454628,-5.08260302498998
1,349,4.48514472439021,1.35361560698728,2.59438785454628,-5.08260302498998
2,349,3.50975137219924,1.35361560698728,2.59438785454628,-5.08260302498998
1,350,10.976944319387,1.35361560698728,2.59438785454628,-5.08260302498998
2,350,15.9023129388674,1.35361560698728,2.59438785454628,-5.08260302498998
1,351,10.8417921533267,1.35361560698728,2.59438785454628,-5.08260302498998
2,351,16.6429255351637,1.35361560698728,2.59438785454628,-5.08260302498998
1,352,13.8233704921369,1.35361560698728,2.59438785454628,-5.08260302498998
2,352,7.33177178467111,1.35361560698728,2.59438785454628,-5.08260302498998
1,353,-0.337502339438434,1.35361560698728,2.59438785454628,-5.08260302498998
2,353,-0.494859431849148,1.35361560698728,2.59438785454628,-5.08260302498998
1,354,6.8387385957491,1.35361560698728,2.59438785454628,-5.08260302498998
2,354,17.2393015165707,1.35361560698728,2.59438785454628,-5.08260302498998
1,355,18.8783375405303,1.35361560698728,2.59438785454628,-5.08260302498998
2,355,7.7827734119816,1.35361560698728,2.59438785454628,-5.08260302498998
1,356,8.39954368136301,1.35361560698728,2.59438785454628,-5.08260302498998
2,356,14.0131004521802,1.35361560698728,2.59438785454628,-5.08260302498998
1,357,3.35254988312587,1.35361560698728,2.59438785454628,-5.08260302498998
2,357,4.69496043735207,1.35361560698728,2.59438785454628,-5.08260302498998
1,358,11.826428745115,1.35361560698728,2.59438785454628,-5.08260302498998
2,358,9.75315792538523,1.35361560698728,2.59438785454628,-5.08260302498998
1,359,16.1155245354651,1.35361560698728,2.59438785454628,-5.08260302498998
2,359,18.8074985769419,1.35361560698728,2.59438785454628,-5.08260302498998
1,360,8.96092353952018,1.35361560698728,2.59438785454628,-5.08260302498998
2,360,15.3591473813373,1.35361560698728,2.59438785454628,-5.08260302498998
1,361,5.6624200864435,1.35361560698728,2.59438785454628,-5.08260302498998
2,361,10.5332312093637,1.35361560698728,2.59438785454628,-5.08260302498998
1,362,24.8065969751511,1.35361560698728,2.59438785454628,-5.08260302498998
2,362,7.18703179886511,1.35361560698728,2.59438785454628,-5.08260302498998
1,363,9.06512265299602,1.35361560698728,2.59438785454628,-5.08260302498998
2,363,22.4399424623946,1.35361560698728,2.59438785454628,-5.08260302498998
1,364,9.55467991568637,1.35361560698728,2.59438785454628,-5.08260302498998
2,364,17.8973532526117,1.35361560698728,2.59438785454628,-5.08260302498998
1,365,7.78114118108174,1.35361560698728,2.59438785454628,-5.08260302498998
2,365,13.764247535347,1.35361560698728,2.59438785454628,-5.08260302498998
1,366,12.7123181770173,1.35361560698728,2.59438785454628,-5.08260302498998
2,366,14.39307145978,1.35361560698728,2.59438785454628,-5.08260302498998
1,367,4.09324395314219,1.35361560698728,2.59438785454628,-5.08260302498998
2,367,5.56930171268632,1.35361560698728,2.59438785454628,-5.08260302498998
1,368,20.4525319913357,1.35361560698728,2.59438785454628,-5.08260302498998
2,368,12.0844978464248,1.35361560698728,2.59438785454628,-5.08260302498998
1,369,20.4671102204056,1.35361560698728,2.59438785454628,-5.08260302498998
2,369,18.7960607197041,1.35361560698728,2.59438785454628,-5.08260302498998
1,370,12.9368975024807,1.35361560698728,2.59438785454628,-5.08260302498998
2,370,11.4584429736215,1.35361560698728,2.59438785454628,-5.08260302498998
1,371,4.49079400067437,1.35361560698728,2.59438785454628,-5.08260302498998
2,371,5.35611736139384,1.35361560698728,2.59438785454628,-5.08260302498998
1,372,22.9524462047589,1.35361560698728,2.59438785454628,-5.08260302498998
2,372,16.3952055198786,1.35361560698728,2.59438785454628,-5.08260302498998
1,373,5.48923469416494,1.35361560698728,2.59438785454628,-5.08260302498998
2,373,2.91666001413035,1.35361560698728,2.59438785454628,-5.08260302498998
1,374,20.3338821159809,1.35361560698728,2.59438785454628,-5.08260302498998
2,374,15.1339742995953,1.35361560698728,2.59438785454628,-5.08260302498998
1,375,10.3607589885447,1.35361560698728,2.59438785454628,-5.08260302498998
2,375,14.7690561101522,1.35361560698728,2.59438785454628,-5.08260302498998
1,376,12.9456168064323,1.35361560698728,2.59438785454628,-5.08260302498998
2,376,14.019913613058,1.35361560698728,2.59438785454628,-5.08260302498998
1,377,21.0422521181961,1.35361560698728,2.59438785454628,-5.08260302498998
2,377,10.2626659035994,1.35361560698728,2.59438785454628,-5.08260302498998
1,378,13.7911634340223,1.35361560698728,2.59438785454628,-5.08260302498998
2,378,14.1724008617582,1.35361560698728,2.59438785454628,-5.08260302498998
